timestamp,tx,ty,tz,speed_m_s,inliers,imu_fused
1520530414103115083,0.004473,0.060539,0.014378,1.2476,278,1
1520530414153116083,0.017770,0.058391,0.014733,1.2557,320,1
1520530414203118083,-0.003360,0.048305,0.024426,1.0846,327,1
1520530414252894469,0.023130,0.032632,0.022391,0.9209,367,1
1520530414302895469,0.003855,0.044164,0.031238,1.0846,254,1
1520530414352897469,0.032591,0.027299,0.032485,1.0700,282,1
1520530414402898469,0.062314,-0.002091,0.023629,1.3335,267,1
1520530414452900469,0.024482,-0.003145,0.031634,0.8024,266,1
1520530414502901469,0.035697,-0.020052,0.022077,0.9303,279,1
1520530414552903469,0.025128,-0.033185,0.021468,0.9367,286,1
1520530414602905469,0.003729,-0.035010,0.033626,0.9737,294,1
1520530414652705205,-0.065880,0.045704,0.034757,1.7548,275,1
1520530414702707205,0.015970,-0.038260,0.028558,1.0068,216,1
1520530414752708205,0.001298,-0.079232,0.046571,1.8382,182,1
1520530414802710205,-0.012783,-0.035745,0.037719,1.0703,247,1
1520530414852712205,0.064915,-0.133690,0.047498,3.1203,266,1
1520530414902714205,0.037678,-0.065152,0.048062,1.7859,246,1
1520530414952715205,0.004920,-0.064287,0.047164,1.5977,246,1
1520530415002717205,0.046047,-0.069687,0.066906,2.1403,209,1
1520530415052718205,0.043824,-0.074777,0.096212,2.5898,193,1
1520530415103194714,-0.053076,-0.031271,0.025512,1.3209,161,1
1520530415153196714,0.032320,-0.060276,0.075293,2.0343,363,1
1520530415203198714,0.033226,-0.044106,0.056989,1.5870,414,1
1520530415253199714,-0.017918,-0.035754,0.044522,1.1969,383,1
1520530415303201714,0.025753,-0.003174,0.043312,1.0098,391,1
1520530415353202714,0.011783,-0.009780,0.044101,0.9337,399,1
1520530415403204714,0.022113,0.024097,0.038824,1.0152,396,1
1520530415453205714,0.032464,0.000740,0.033302,0.9302,405,1
1520530415503114854,-0.002095,-0.005548,0.032769,0.6672,404,1
1520530415553068854,0.000173,-0.014007,0.040659,0.8609,330,1
1520530415603070854,-0.012352,-0.026700,0.042165,1.0282,321,1
1520530415653071854,-0.000940,-0.025997,0.039282,0.9423,323,1
1520530415703073854,-0.016862,-0.063234,0.039653,1.5303,321,1
1520530415753074854,0.073784,0.007683,0.019220,1.5326,315,1
1520530415803076854,0.075574,-0.018678,0.016028,1.5896,320,1
1520530415853078854,0.019198,-0.023398,0.022261,0.7514,303,1
1520530415903361118,0.004464,-0.035248,0.019276,0.8039,326,1
1520530415953363118,-0.012686,-0.022718,0.007576,0.5420,431,1
1520530416003364118,-0.024816,-0.012845,0.014012,0.6252,457,1
1520530416053366118,0.066818,0.007917,0.002455,1.3466,471,1
1520530416103368118,0.036787,0.004984,0.009971,0.7687,520,1
1520530416153369118,0.024035,0.014102,0.012405,0.6100,518,1
1520530416203371118,0.024738,0.000667,0.009737,0.5319,510,1
1520530416253372118,-0.002068,0.002094,0.007805,0.1668,531,1
1520530416303375311,0.000573,0.001920,0.007445,0.1542,523,1
1520530416353376311,0.000516,-0.001739,0.006312,0.1314,524,1
1520530416403378311,0.005533,-0.004047,0.007476,0.2028,506,1
1520530416453380311,-0.040434,-0.021238,0.009697,0.9338,519,1
1520530416503381311,0.011897,-0.000523,0.007582,0.2823,495,1
1520530416553383311,-0.042205,-0.015076,0.012185,0.9288,548,1
1520530416603384311,-0.034654,-0.019761,-0.011771,0.8318,443,1
1520530416653386311,0.028464,0.040109,-0.025950,1.1121,411,1
1520530416703272433,0.046206,0.016529,-0.004464,0.9878,392,1
1520530416753274433,0.018966,0.060533,-0.019831,1.3292,372,1
1520530416803276433,0.012147,0.033582,-0.007749,0.7308,384,1
1520530416853277433,0.135538,0.075874,0.001598,3.1067,390,1
1520530416903278433,-0.006938,0.012265,0.004101,0.2935,387,1
1520530416953280433,-0.014854,0.015444,0.007329,0.4529,380,1
1520530417003282433,0.067673,0.086157,-0.014324,2.2097,391,1
1520530417053283433,0.068376,-0.029638,0.033927,1.6376,354,1
1520530417103391276,0.104472,0.048121,-0.016003,2.3176,419,1
1520530417153371276,0.060445,-0.006936,0.031318,1.3691,410,1
1520530417203373276,0.060444,-0.008948,0.020284,1.2876,416,1
1520530417253374276,0.034879,-0.002058,0.020831,0.8136,431,1
1520530417303376276,0.031585,-0.003443,0.013644,0.6915,426,1
1520530417353378276,0.012208,0.003131,-0.000155,0.2521,416,1
1520530417403379276,0.001492,-0.003229,-0.016130,0.3303,432,1
1520530417453381276,-0.009941,0.003894,-0.026130,0.5645,418,1
1520530417503382276,-0.041141,0.013819,-0.021639,0.9699,407,1
1520530417553464346,-0.042841,0.002425,-0.023936,0.9811,405,1
1520530417603465346,-0.055670,-0.002017,-0.026072,1.2301,420,1
1520530417653467346,-0.073493,-0.001611,-0.030318,1.5903,428,1
1520530417703468346,-0.109499,0.004033,-0.049279,2.4028,415,1
1520530417753470346,-0.082874,0.009906,-0.040083,1.8517,480,1
1520530417803472346,-0.064893,0.013416,-0.034833,1.4972,514,1
1520530417853473346,-0.060695,0.011737,-0.029826,1.3727,517,1
1520530417903475346,-0.050641,0.038927,-0.029943,1.4108,467,1
1520530417953455504,-0.058844,0.022073,-0.035943,1.4486,484,1
1520530418003457504,-0.034892,0.006629,-0.031136,0.9446,468,1
1520530418053458504,0.028516,0.009277,-0.014786,0.6687,468,1
1520530418103460504,0.075500,0.031067,-0.029457,1.7358,454,1
1520530418153462504,0.097706,0.030564,-0.026609,2.1154,473,1
1520530418203464504,0.037219,0.007273,-0.003560,0.7618,431,1
1520530418253465504,0.039356,0.005938,0.001990,0.7970,438,1
1520530418303467504,-0.039438,-0.005819,-0.001488,0.7978,446,1
1520530418353431311,-0.010177,-0.003622,-0.007647,0.2649,442,1
1520530418403432311,-0.028440,0.001948,-0.010271,0.6060,459,1
1520530418453434311,-0.035058,0.033506,-0.018371,1.0371,483,1
1520530418503435311,-0.044865,0.014993,-0.020805,1.0335,498,1
1520530418553437311,-0.015361,0.001830,-0.011491,0.3854,487,1
1520530418603439311,-0.002515,0.012358,-0.010682,0.3305,461,1
1520530418653440311,-0.048151,0.032143,-0.020122,1.2258,419,1
1520530418703442311,-0.024367,0.004036,-0.012080,0.5499,458,1
1520530418753342749,0.033834,0.030365,-0.017418,0.9756,454,1
1520530418803344749,0.115326,0.022815,-0.013741,2.3671,448,1
1520530418853345749,0.038840,0.034872,-0.023623,1.1459,447,1
1520530418903347749,0.061682,0.025118,-0.007243,1.3398,421,1
1520530418953349749,0.011076,0.040574,-0.017199,0.9087,471,1
1520530419003350749,0.068768,0.037391,-0.022316,1.6279,457,1
1520530419053352749,0.024260,0.061066,-0.010054,1.3294,434,1
1520530419103353749,0.046246,0.038327,-0.013110,1.2295,428,1
1520530419153533012,0.022879,0.022330,-0.017965,0.7308,434,1
1520530419203534012,0.041099,0.007613,-0.003753,0.8393,520,1
1520530419253536012,0.037302,0.008620,-0.005087,0.7724,513,1
1520530419303537012,0.114253,0.115176,-0.038372,3.3341,545,1
1520530419353539012,0.041050,0.042096,-0.031733,1.3362,506,1
1520530419403541012,0.015895,0.016425,-0.007212,0.4793,512,1
1520530419453542012,-0.001049,0.023695,-0.021969,0.6466,467,1
1520530419503544012,-0.011319,0.017806,-0.020113,0.5830,492,1
1520530419553545012,-0.016750,0.006228,-0.020573,0.5450,454,1
1520530419603729398,-0.025719,0.005942,-0.017813,0.6346,476,1
1520530419653731398,-0.019542,0.009068,-0.016249,0.5397,471,1
1520530419703733398,-0.010758,0.009213,-0.034790,0.7512,480,1
1520530419753734398,-0.027496,0.017648,-0.016273,0.7300,431,1
1520530419803736398,-0.059406,0.016040,-0.017950,1.2819,392,1
1520530419853738398,-0.065180,-0.007349,-0.044035,1.5800,452,1
1520530419903739398,-0.060753,0.005658,-0.030386,1.3632,459,1
1520530419953740398,-0.081494,0.005292,-0.038890,1.8090,443,1
1520530420003596556,-0.107315,-0.037779,-0.031369,2.3671,438,1
1520530420053598556,-0.058496,0.013505,-0.040275,1.4458,462,1
1520530420103599556,-0.075924,-0.058179,-0.026555,1.9853,473,1
1520530420153601556,-0.072695,0.002248,-0.035749,1.6208,492,1
1520530420203603556,-0.020593,0.005234,-0.009102,0.4623,501,1
1520530420253604556,-0.139548,0.002534,-0.016395,2.8106,424,1
1520530420303606556,-0.011938,-0.008202,-0.007441,0.3257,456,1
1520530420353607556,0.012062,-0.022489,-0.007680,0.5330,505,1
1520530420403699170,0.043060,0.012685,-0.020270,0.9833,453,1
1520530420453700170,-0.002601,-0.009011,0.002336,0.1933,500,1
1520530420503702170,0.015579,-0.012485,-0.007019,0.4232,588,1
1520530420553704170,0.002409,-0.014428,-0.009331,0.3470,579,1
1520530420603705170,0.012952,-0.002651,-0.008498,0.3143,621,1
1520530420653707170,0.010210,0.006294,-0.011140,0.3274,601,1
1520530420703708170,0.004816,0.014826,-0.014241,0.4223,591,1
1520530420753710170,-0.023922,0.013810,-0.012727,0.6082,599,1
1520530420803355872,0.010766,0.008969,-0.012220,0.3745,490,1
1520530420853357872,0.015108,0.021851,-0.005095,0.5410,447,1
1520530420903358872,-0.013643,0.038055,-0.000767,0.8087,411,1
1520530420953360872,0.025692,-0.004899,0.001575,0.5240,410,1
1520530421003362872,0.008620,0.006078,0.001689,0.2136,382,1
1520530421053363872,0.018628,0.023287,-0.002495,0.5985,406,1
1520530421103365872,0.023498,0.033386,-0.038230,1.1186,419,1
1520530421153366872,0.018626,-0.109766,0.013121,2.2421,439,1
1520530421203429363,0.035571,-0.069964,-0.007653,1.5752,390,1
1520530421253431363,0.005918,0.053346,0.013187,1.1053,446,1
1520530421303432363,0.009251,-0.000577,-0.019756,0.4364,420,1
1520530421353434363,0.039981,0.017736,0.013799,0.9172,373,1
1520530421403435363,0.051648,0.026049,0.016555,1.2033,405,1
1520530421453437363,0.046379,0.049644,-0.009238,1.3712,432,1
1520530421503439363,0.062181,0.027292,-0.021921,1.4271,487,1
1520530421553440363,0.043487,0.007380,-0.023550,1.0000,428,1
1520530421603610854,0.022228,0.016241,-0.026567,0.7626,458,1
1520530421653612854,0.007684,0.040309,-0.019385,0.9076,482,1
1520530421703613854,-0.017153,0.011492,-0.025587,0.6575,552,1
1520530421753615854,-0.144340,0.092997,-0.022297,3.4628,502,1
1520530421803616854,-0.039123,-0.013277,-0.028481,1.0036,549,1
1520530421853617854,-0.049924,-0.033632,-0.034022,1.3829,543,1
1520530421903619854,-0.040175,-0.019466,-0.031682,1.0948,550,1
1520530421953692854,-0.041874,-0.019391,-0.026260,1.0603,529,1
1520530422003622854,-0.050251,-0.031473,-0.027342,1.3077,530,1
1520530422053471784,-0.035902,-0.017135,-0.020385,0.8967,528,1
1520530422103473784,-0.076471,-0.043354,-0.036935,1.9069,501,1
1520530422153475784,-0.029891,-0.035005,-0.029970,1.0985,486,1
1520530422203476784,-0.062750,-0.002143,-0.028130,1.3760,420,1
1520530422253478784,-0.055182,-0.009091,-0.021884,1.2011,433,1
1520530422303479784,-0.087005,0.007364,-0.026648,1.8258,414,1
1520530422353481784,-0.046996,0.006376,-0.013386,0.9855,488,1
1520530422403482784,-0.060110,0.025985,-0.010084,1.3251,527,1
1520530422453394539,-0.054188,-0.001165,-0.025056,1.1963,453,1
1520530422503395539,-0.075285,-0.002547,-0.033586,1.6495,391,1
1520530422553397539,-0.065631,-0.015363,-0.032364,1.4954,417,1
1520530422603399539,-0.009007,0.015728,-0.019715,0.5356,430,1
1520530422653400539,0.014220,0.005918,-0.021558,0.5299,432,1
1520530422703402539,0.003071,0.009378,-0.004668,0.2183,434,1
1520530422753403539,0.004957,0.011544,-0.011122,0.3356,412,1
1520530422803405539,0.000817,-0.027563,-0.018234,0.6611,462,1
1520530422853580574,0.011980,-0.013348,-0.023082,0.5826,435,1
1520530422903582574,0.022152,-0.026389,-0.015997,0.7597,533,1
1520530422953584574,0.003449,-0.014036,-0.008180,0.3321,582,1
1520530423003586574,0.011767,-0.006034,-0.004389,0.2787,582,1
1520530423053587574,-0.003808,-0.012289,-0.001751,0.2597,544,1
1520530423103589574,0.007683,0.005839,0.001507,0.1953,561,1
1520530423153590574,0.060283,-0.014805,0.006948,1.2492,466,1
1520530423203591574,0.035354,0.000849,-0.002689,0.7093,402,1
1520530423253315890,-0.003123,0.028709,-0.008983,0.6082,375,1
1520530423303316890,-0.052159,-0.003681,-0.006505,1.0538,302,1
1520530423353318890,-0.005811,-0.014029,0.007375,0.3376,320,1
1520530423403321890,-0.013089,-0.016826,0.010514,0.4754,331,1
1520530423453321890,-0.000953,-0.007554,0.011556,0.2768,291,1
1520530423503323890,0.005132,-0.010665,0.018973,0.4472,306,1
1520530423553358890,-0.010656,-0.008385,0.021404,0.5064,288,1
1520530423603326890,0.034922,-0.001187,0.032998,0.9618,308,1
1520530423652983328,0.046627,-0.042965,0.044251,1.5571,205,1
1520530423702985328,0.029238,-0.013269,0.031453,0.8989,174,1
1520530423752986328,0.032125,-0.020559,0.040032,1.1058,199,1
1520530423802988328,0.025093,-0.015506,0.041221,1.0137,181,1
1520530423852990328,0.023702,-0.035880,0.041733,1.1984,168,1
1520530423902991328,0.047721,-0.093938,0.068815,2.5169,165,1
1520530423952993328,0.032701,-0.049495,0.051472,1.5707,184,1
1520530424002994328,0.028727,-0.059480,0.043524,1.5821,172,1
1520530424052950223,0.083654,-0.087546,0.049901,2.6217,155,1
1520530424103253118,-0.020168,-0.002986,0.046404,1.0076,91,1
1520530424153255118,0.026951,-0.019838,0.034555,0.9620,267,1
1520530424203257118,0.017392,-0.033863,0.027217,0.9359,261,1
1520530424253258118,0.014503,-0.044587,0.025075,1.0634,231,1
1520530424303260118,0.016047,-0.000135,0.024049,0.5782,230,1
1520530424353261118,-0.024764,0.037869,0.023914,1.0235,220,1
1520530424403263118,0.017018,0.052123,0.012311,1.1239,231,1
1520530424453264118,0.020508,0.000679,0.018876,0.5576,241,1
1520530424504722258,-0.035427,0.067257,0.017576,1.5162,147,1
1520530424554724258,0.038032,0.029533,0.019947,1.0424,524,1
1520530424604726258,0.022004,0.031975,0.030424,0.9863,573,1
1520530424654727258,0.000961,-0.001506,0.020938,0.4203,589,1
1520530424704729258,0.025064,0.005947,0.035127,0.8712,615,1
1520530424754730258,0.001428,0.003464,0.031653,0.6375,632,1
1520530424804732258,0.023222,-0.006078,0.034560,0.8415,632,1
1520530424854733258,0.017032,0.008857,0.034413,0.7881,592,1
1520530424903374258,0.004090,-0.037421,0.013956,0.8254,52,1
1520530424953377258,0.007314,-0.018939,0.038975,0.8789,417,1
1520530425003378258,-0.024843,-0.051058,0.045558,1.4559,393,1
1520530425053379258,-0.122148,0.051609,0.032149,2.7288,363,1
1520530425103381258,0.003074,-0.076855,0.045134,1.7836,367,1
1520530425153383258,-0.025421,-0.067010,0.037460,1.6173,353,1
1520530425203384258,0.008546,-0.055934,0.062850,1.6913,350,1
1520530425253385258,-0.015567,-0.011607,0.023524,0.6100,350,1
1520530425303732030,0.003801,-0.014897,0.020836,0.5143,367,1
1520530425353734030,-0.012159,-0.023126,0.022466,0.6891,496,1
1520530425403735030,0.010870,-0.039530,0.039534,1.1390,517,1
1520530425453737030,0.024089,-0.012856,0.036115,0.9055,534,1
1520530425503738030,0.018198,-0.007326,0.027413,0.6742,572,1
1520530425553740030,0.013174,0.008017,0.015818,0.4418,557,1
1520530425603741030,0.012955,0.022484,0.022463,0.6864,505,1
1520530425653743030,0.016755,0.018123,0.017199,0.6016,465,1
1520530425703674556,0.033280,0.009759,0.029166,0.9075,413,1
1520530425753676556,0.103870,-0.027176,0.031490,2.2377,399,1
1520530425803678556,-0.002959,0.014375,0.010002,0.3552,372,1
1520530425853679556,0.038871,0.004585,0.031534,1.0052,373,1
1520530425903681556,0.047757,0.004566,0.036578,1.2065,433,1
1520530425953682556,0.064880,0.015977,0.025032,1.4270,455,1
1520530426003684556,0.025366,-0.002681,0.019064,0.6369,576,1
1520530426053685556,0.068584,0.065201,0.047421,2.1169,517,1
1520530426103474381,0.031704,-0.003563,0.016042,0.7172,444,1
1520530426153475381,-0.022117,-0.038859,0.039423,1.1922,410,1
1520530426203477381,0.002391,-0.003308,0.017955,0.3682,404,1
1520530426253478381,-0.001284,-0.011549,0.013996,0.3638,384,1
1520530426303480381,-0.004998,0.004237,0.022636,0.4713,343,1
1520530426353481381,-0.003638,-0.002984,0.006421,0.1592,316,1
1520530426403483381,0.016449,-0.011736,0.024596,0.6366,323,1
1520530426453484381,0.010352,-0.008295,0.018323,0.4524,355,1
1520530426503486381,0.000623,-0.044470,0.023579,1.0067,370,1
1520530426553550890,0.012004,-0.029109,0.022868,0.7773,427,1
1520530426603552890,0.059124,0.041570,0.017462,1.4870,548,1
1520530426653553890,0.005108,0.012551,0.009626,0.3324,454,1
1520530426703555890,-0.006081,0.017468,0.011926,0.4401,419,1
1520530426753557890,0.015271,-0.002168,0.025741,0.6001,355,1
1520530426803558890,0.021964,-0.047200,0.042980,1.3502,323,1
1520530426853559890,0.031721,-0.035193,0.044061,1.2940,324,1
1520530426903561890,0.022632,-0.005756,0.020175,0.6172,348,1
1520530426953597556,0.064717,-0.010975,0.028964,1.4339,364,1
1520530427003599556,0.060061,0.007764,0.037670,1.4263,369,1
1520530427053601556,0.058255,0.003567,0.028112,1.2956,373,1
1520530427103602556,0.074846,0.032853,0.052587,1.9438,346,1
1520530427153604556,0.036333,-0.045699,0.008116,1.1788,317,1
1520530427203605556,0.009307,-0.063854,-0.027730,1.4047,220,1
1520530427253607556,0.031974,-0.017863,0.006206,0.7429,195,1
1520530427303608556,0.002586,-0.015926,0.010217,0.3819,383,1
1520530427353592381,-0.024709,0.019093,0.007343,0.6418,456,1
1520530427403594381,-0.035771,-0.045747,0.029242,1.3003,562,1
1520530427453595381,0.034413,-0.005987,-0.013613,0.7498,553,1
1520530427503597381,0.014478,-0.008418,-0.005070,0.3499,614,1
1520530427553598381,0.003696,0.000541,-0.001763,0.0826,585,1
1520530427603600381,-0.001633,-0.000629,-0.002513,0.0612,583,1
1520530427653601381,-0.007872,0.002152,-0.002289,0.1695,587,1
1520530427703603381,-0.011930,-0.001498,-0.004373,0.2559,568,1
1520530427753677661,0.004181,0.009069,-0.019531,0.4381,582,1
1520530427803678661,-0.018152,-0.003916,-0.007730,0.4023,547,1
1520530427853680661,0.036102,0.023986,-0.022744,0.9789,514,1
1520530427903682661,-0.050441,0.017840,0.010863,1.0918,383,1
1520530427953683661,-0.043376,0.042311,-0.070439,1.8583,162,1
1520530428003685661,-0.071939,-0.030075,0.009638,1.5713,153,1
1520530428053686661,0.008548,0.023079,-0.055445,1.2132,252,1
1520530428103691661,-0.082054,0.028502,-0.042576,1.9345,336,1
1520530428153534925,-0.101449,0.011288,-0.071944,2.5055,375,1
1520530428203536925,-0.041396,0.015749,-0.041374,1.2121,360,1
1520530428253537925,-0.000152,0.020939,-0.003508,0.4246,310,1
1520530428303539925,-0.044014,-0.013702,-0.021147,1.0143,293,1
1520530428353541925,-0.023416,0.010462,-0.022659,0.6844,311,1
1520530428403617925,-0.024529,-0.044798,0.011016,1.0434,295,1
1520530428453543925,-0.020488,0.032117,-0.012241,0.8015,275,1
1520530428503545925,-0.029280,-0.007990,-0.016265,0.6886,286,1
1520530428553451083,-0.028872,0.003587,-0.016906,0.6743,239,1
1520530428603452083,-0.011378,-0.014256,-0.003221,0.3704,202,1
1520530428653454083,-0.014621,-0.030994,-0.001638,0.6861,205,1
1520530428703455083,-0.028183,0.006640,-0.008605,0.6041,176,1
1520530428753457083,-0.051760,0.002538,-0.007846,1.0482,168,1
1520530428803458083,-0.030196,-0.040096,-0.000912,1.0040,161,1
1520530428853460083,-0.017104,-0.008124,0.000481,0.3788,193,1
1520530428903461083,-0.010463,-0.001675,0.009979,0.2911,181,1
1520530428953463083,-0.023543,-0.003748,0.013314,0.5461,167,1
1520530429003444311,-0.014127,-0.038264,0.018212,0.8937,166,1
1520530429053445311,0.038407,-0.018520,0.012122,0.8866,131,1
1520530429103447311,-0.011833,0.007533,0.024222,0.5598,134,1
1520530429153448311,-0.033801,0.006968,0.025688,0.8604,125,1
1520530429203450311,-0.031830,-0.062770,0.038346,1.6029,110,1
1520530429253451311,-0.107173,-0.036740,-0.006421,2.2695,101,1
1520530429303453311,-0.068690,0.029057,0.043808,1.7299,77,1
1520530429353455311,-0.076687,-0.003824,0.025817,1.6201,86,1
1520530429403550626,-0.081986,0.000444,0.028721,1.7342,100,1
1520530429453552626,-0.065833,-0.008965,-0.029449,1.4534,220,1
1520530429503554626,-0.064886,0.014533,-0.039647,1.5483,366,1
1520530429553555626,-0.104610,-0.003045,-0.066825,2.4834,347,1
1520530429603557626,-0.032128,-0.003782,0.007530,0.6643,395,1
1520530429653558626,-0.024033,0.035647,-0.020496,0.9525,363,1
1520530429703559626,-0.035965,0.001726,-0.009445,0.7445,356,1
1520530429753561626,-0.014020,0.007847,-0.001374,0.3225,315,1
1520530429803621732,-0.000929,0.017995,0.000868,0.3604,303,1
1520530429853625732,-0.012940,-0.001190,-0.002094,0.2632,325,1
1520530429903624732,-0.008619,-0.011214,0.013918,0.3969,313,1
1520530429953625732,-0.020952,-0.009941,0.012090,0.5230,333,1
1520530430003662732,-0.119933,-0.086058,0.041135,3.0625,356,1
1520530430053628732,-0.037463,-0.024431,0.030566,1.0842,419,1
1520530430103630732,-0.001171,-0.010894,0.010173,0.2990,388,1
1520530430153631732,-0.086321,0.009721,0.011161,1.7516,254,1
1520530430203344047,0.090490,-0.010811,-0.013422,1.8530,29,1
1520530430253346047,-0.020655,-0.016998,-0.043257,1.0172,166,1
1520530430303347047,0.052298,-0.139282,-0.042012,3.0918,144,1
1520530430353349047,-0.032861,0.064948,-0.033762,1.6047,164,1
1520530430403350047,0.011835,-0.005945,-0.057467,1.1794,191,1
1520530430453352047,-0.047985,-0.014448,-0.044183,1.3361,214,1
1520530430503353047,-0.009004,-0.005380,-0.042793,0.8812,239,1
1520530430553355047,-0.035690,0.012951,-0.045703,1.1883,237,1
1520530430603527363,-0.081543,0.013300,-0.083204,2.3371,251,1
1520530430653528363,-0.043377,0.010447,-0.065950,1.5925,345,1
1520530430703530363,-0.021216,0.016213,-0.058022,1.2774,329,1
1520530430753532363,-0.015872,-0.006723,-0.040916,0.8879,358,1
1520530430803533363,-0.013871,0.007853,-0.027474,0.6352,318,1
1520530430853534363,-0.040925,0.003080,-0.033076,1.0542,338,1
1520530430903536363,-0.042410,0.004510,-0.033581,1.0856,319,1
1520530430953538363,-0.018551,-0.018338,-0.025910,0.7353,359,1
1520530431003695995,-0.023218,0.000508,-0.022349,0.6426,342,1
1520530431053697995,0.000212,-0.029725,-0.009214,0.6224,365,1
1520530431103699995,-0.005911,-0.015098,-0.001298,0.3253,322,1
1520530431153700995,0.015489,-0.035492,0.000029,0.7745,298,1
1520530431203702995,0.003934,-0.027712,0.008813,0.5869,265,1
1520530431253703995,-0.022249,-0.002937,-0.013578,0.5246,247,1
1520530431303705995,-0.017761,-0.014470,-0.002200,0.4603,200,1
1520530431353707995,-0.044470,-0.028593,-0.005966,1.0640,189,1
1520530431403708995,-0.028210,-0.005680,0.006439,0.5898,117,1
1520530431453561995,-0.062787,0.051680,0.008918,1.6410,102,1
1520530431503563995,-0.056584,0.023324,0.004731,1.2277,124,1
1520530431553564995,-0.051217,0.003683,-0.005263,1.0323,116,1
1520530431603566995,-0.014500,0.132407,-0.006671,2.6672,143,1
1520530431653567995,-0.031672,0.006842,0.003443,0.6517,122,1
1520530431703569995,-0.028376,0.035702,-0.008418,0.9275,105,1
1520530431753570995,-0.023681,-0.014399,-0.006352,0.5687,96,1
1520530431803572995,-0.006818,-0.004638,-0.001878,0.1691,94,1
1520530431903525539,-0.043365,0.039854,-0.154990,3.3160,306,1
1520530432053530539,-0.019610,0.049015,0.004876,1.0603,315,1
1520530432103531539,-0.020713,-0.034524,-0.012170,0.8412,276,1
1520530432153533539,-0.006659,-0.008998,0.009760,0.2970,245,1
1520530432203535539,-0.021658,0.008124,0.001879,0.4641,228,1
1520530432253695977,-0.011614,-0.003051,0.010332,0.3158,229,1
1520530432303697977,0.001508,-0.008970,0.006135,0.2194,252,1
1520530432353699977,0.007334,-0.016620,0.010013,0.4148,302,1
1520530432403700977,-0.027981,-0.005596,0.014667,0.6417,315,1
1520530432453701977,-0.038986,-0.012785,0.012959,0.8605,333,1
1520530432503703977,-0.041279,-0.020012,0.013947,0.9589,290,1
1520530432553704977,-0.075352,0.001077,-0.004433,1.5098,318,1
1520530432603707977,0.008148,-0.021134,0.021722,0.6276,282,1
1520530432653547854,-0.000477,-0.021679,-0.000285,0.4351,136,1
1520530432703549854,-0.025559,-0.015983,-0.014564,0.6695,262,1
1520530432753550854,-0.008185,-0.000537,-0.011978,0.2903,247,1
1520530432803552854,-0.016724,0.005840,-0.002648,0.3582,241,1
1520530432853553854,0.024877,-0.023533,0.001165,0.6853,205,1
1520530432903555854,-0.018838,-0.025612,0.007480,0.6532,187,1
1520530432953556854,0.000837,-0.009220,0.007371,0.2367,188,1
1520530433003558854,-0.013504,0.066223,0.022605,1.4253,200,1
1520530433053690398,0.000130,0.003334,0.007372,0.1614,250,1
1520530433103691398,0.005728,0.017181,0.023681,0.5962,280,1
1520530433153693398,-0.021087,-0.000903,0.014222,0.5090,288,1
1520530433203694398,-0.032142,-0.001281,0.024122,0.8041,336,1
1520530433253695398,-0.024773,-0.008784,0.017204,0.6283,340,1
1520530433303697398,-0.047615,-0.003643,0.027906,1.1062,332,1
1520530433353699398,-0.094706,0.034873,0.061030,2.3587,365,1
1520530433403700398,-0.025330,-0.010627,0.027886,0.7828,375,1
1520530433453702398,-0.021491,0.094073,0.030877,2.0262,422,1
1520530433503793363,-0.046546,-0.097714,0.063708,2.5073,372,1
1520530433553795363,-0.005490,0.046278,0.025145,1.0590,486,1
1520530433603796363,0.000518,0.024051,0.030088,0.7704,435,1
1520530433653798363,-0.020868,0.102166,0.006831,2.0899,452,1
1520530433703799363,-0.039445,-0.058628,0.038913,1.6133,392,1
1520530433753801363,-0.078619,-0.039843,0.057040,2.0996,360,1
1520530433803803363,-0.082166,0.003601,0.049692,1.9217,323,1
1520530433853804363,-0.052855,-0.054948,0.050362,1.8274,294,1
1520530433903630644,-0.042245,-0.018175,0.047116,1.3214,229,1
1520530433953631644,-0.048383,-0.032139,0.034187,1.3479,192,1
1520530434003633644,-0.015077,0.001352,0.010755,0.3714,169,1
1520530434053634644,-0.092914,-0.020289,0.033138,2.0142,168,1
1520530434103636644,-0.059227,-0.008528,0.033679,1.3732,118,1
1520530434153637644,-0.125693,0.107847,0.018949,3.3339,91,1
1520530434203640644,0.079400,0.052558,-0.008695,1.9122,120,1
1520530434253641644,-0.078054,-0.040917,0.026933,1.8430,148,1
1520530434303478012,-0.047652,-0.005618,-0.000453,0.9628,135,1
1520530434353481012,-0.058522,-0.006340,-0.008739,1.1901,89,1
1520530434403481012,-0.013375,0.009234,-0.002482,0.3288,101,1
1520530434453483012,-0.011749,0.010126,-0.020430,0.5130,102,1
1520530434503485012,-0.049891,-0.012126,-0.027410,1.1640,97,1
1520530434553486012,0.021705,-0.002056,-0.005765,0.4510,85,1
1520530434603488012,0.010535,0.023829,-0.018699,0.6414,97,1
1520530434653489012,0.086636,0.013814,0.009398,1.7646,91,1
1520530434853722574,-0.062970,0.024840,-0.030871,1.4861,499,1
1520530434903661574,-0.025488,0.000861,-0.039153,0.9357,405,1
1520530434953662574,-0.034526,0.022792,-0.034689,1.0798,410,1
1520530435003664574,-0.013955,0.006329,-0.024506,0.5780,376,1
1520530435053666574,-0.016033,0.007244,-0.014898,0.4611,366,1
1520530435103796416,-0.004956,0.002216,-0.001857,0.1145,341,1
1520530435153798416,0.006310,-0.010587,-0.000548,0.2467,373,1
